text,labels
"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 241.2 mn in 2006 , down from EUR 321.6 mn in 2005 .",-1
"According to Vauramo , the plant 's lifting equipment is suitable for Asian and for some Chinese trucks .",0
user: AAP maybe just sit around 440 til opex looks like yesterdays channel,1
"RAPALA TOURNAMENT FISHING : With all the major titles already out for the holidays , bargain-priced games such as Rapala aim for a smaller audience .",0
IBM Has 3D Printing on its adar as a Transforming Technology  ,1
Sales at the unit slumped last year after the industry was hit by poor snowfall in the major resorts in the winter of 2006-07 .,-1
"NN something is going to happen. Two days ago we saw the hugest volume of the year. Oversold, insiders buying, high TP. ong",1
"ADBE continues to weaken, not following market. Short on break under 37.60. user  ",-1
"RT @NewsAurChai: Sensex jumps 290 points led by bank stocks. Equity market surged in the last 30 minutes of today's session, ending higher…",1
Veracel is preparing an appeal in the issue and has asked the court for clarification of the judgement .,0
ISIS - with continued volume this can go much higher 13.22 to 14 is easy for this - it has some big green moves,1
AN peeling some off,1
"An acquisition of TeliaSonera would be France Telecom 's biggest since its 2000 purchase of Orange plc for  27.8 billion ( $ 55.1 billion ) and would create the world 's fourth-largest telecom company behind AT&T Inc. , Verizon Communications Inc. and NTT Corp. of Japan .",0
"ed Daily Triangle on HEO,.....  pdating ong and Short Position  ",1
"DYK that on May 22 2020 $UONE was trading at $1.28 and today it’s opening at $21.50. 
Who put in $1,000 + on or B4 the 26th?
IDK... they should be proud. 
Unless you’re White and haven’t donated money back to the Black community.
Don’t have to.
But it would be nice. 
JS
#stocks https://t.co/yVKpZIVN7G",1
so far it looks like WYNN failed at 50ma,-1
"Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 .",-1
"G 2.55 is 1st target, above it rip tits.",1
OAS market cap is in the sweet spot for a takeover bid,1
my weekly blog post is a collection of yhoo notes newsgrade.blogspot dot com,1
"Rohwedder Group is an automotive supplies , telecommunications and electronics industry provider for customers in Europe , North America and Asia .",0
`` Leipurin is a growing and rapidly internationalizing Group .,1
"DDD - still an 11% gain for year but shedding profits, look for a base to build (could be months)  ",1
"In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 .",-1
"Ahlstrom 's 5,800 employees serve customers via sales offices and production facilities in more than 20 countries on six continents .",0
"Atria will launch a campaign in September to promote the CampoMos brand on the Moscow market , he said .",1
Both companies ' existing investment plans will be coordinated .,0
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,1
Cover 1/2 P here  12.62 and set last 1/2 stop to 14.,-1
COH close above 60 is extremely bullish. Watch it.,1
Net cash flow from operations is expected to remain positive .,1
"`` The bond gathered subscriptions from some 400 investors and the issued amount can be considered substantial taking into account the main target group -- retail investors , '' Citycon CFO Eero Sihvonen said .",0
He said things will be different when new Finnish nuclear power stations go into operation and the large hydro powered stations of northern Europe have a good year .,0
Russia 's Video International Group holds a controlling stake in Russian Media Ventures .,0
"AAP interesting how ppl blame the c/o for  heggies and Dark_pools do with stock prices, once public there is very little anybody can do",1
"The estimated value of the contract is EUR12 .4 m. Vaisala , headquartered in Helsinki in Finland , develops and manufactures electronic measurement systems for meteorology , environmental sciences , traffic and industry .",0
"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $…",0
"The coronavirus pandemic is not only costing Trump properties over $1 million a day in lost revenue, but also complâ€¦ https://t.co/L7t8ljy70p",-1
"Screw GS utilization lag on BP, I think it's a solid buy! ook at that div, and MP's are hot right now. Oil still needs to be moved ",1
ESI from watch list at the lower of 2 lines on volume of 11% of full day average  ,1
"Upgrades include a five megapixel camera , voice control , and what looks to be an optical mouse instead a D-pad -- an upgrade click-happy S60 has needed forever .",1
"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .",1
GOOG this market leader is heading to next Century mark 800 could see resistance  ,1
"9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today its net sales rose by 2 % year-on-year to EUR5 .7 m in August 2010 , driven by growth in Finland , while demand in the Baltics remained weak .",1
"In Asia earlier , Japan 's Nikkei index fell 0.62 percent and Hong Kong 's Hang Seng Index rose 0.56 percent .",0
"Aldata Solution , a global company engaged in supplier to consumer business process optimization , has announced the details of its Dollars for Dinosaurs program .",0
"Indian Stocks Crash To Worst Day Since 2008 As Pandemic Fuels Growth Fears
https://t.co/IUUaVqggRI",-1
CO had this on the list for break of 7.00 and risk was too much so no buy man I missed a good one - low volume deterrent caused the miss,1
"Based on historical research about GS upgrades/downgrades, K is a short right now after being upgraded from Sell to Neutral. Sell signal.",-1
NVDA NVIDIA shows off Phoenix reference phone at MWC 2013  ,1
"Tekla provides 3D software for building and infrastructure engineering , with a focus on building information modelling of steel and concrete structures from design to construction .",0
Unit costs for flight operations fell by 6.4 percent .,1
A PLUMBING business has announced it is sponsoring a professional darts player .,0
The government raised the interest rate it will pay lenders under an emergency loan program to make it more appealiâ€¦ https://t.co/LMvOPHTA6q,1
Eceryone wants a piece of PCN gorwth and magic...stakes are so high...innovation so fast and marketing stakes high  ,1
RT @UPBOptionMil: Some of the largest open interest increases from this past weeks trading action 6.1 - 6.5    $HTZ $ZNGA $SNAP $BAC $MS $I…,1
No more waste-burning facilities should be built .,0
BAC OPEX in Work !!! ,1
Car insurer American Family is handing out $200 million in refunds as Americans drive less and have fewer accidentsâ€¦ https://t.co/a0X6iJ3ppS,1
"Green Weekly Triangle on HBAN,....Sell Short at 6.69  ",-1
The company 's board of directors would propose a dividend of EUR0 .15 per share for 2005 .,0
"CMG > keep these levels in mind: bounce to 284-288, followed by down leg to 238, a bounce to 254, and down leg to 212 / 202.",-1
"Rupee Sinks Below 76 To New All-Time Low Against Dollar 
https://t.co/MKu4TJiimQ",-1
"Daddy needs to break even on $DIS. Come on Disney PR team, you know what to do Monday morning! #Hamilton",1
AMZN - Closed over volume support inside of the descending channel and tested 50% retrace.  ,1
WFC BAC C Your dark horses for the week. Will come from behind to  to take a lead. CA,1
HG is hovering near all-time highs  ,1
"In January-September 2010 , Fiskars ' net profit went up by 14 % year-on-year to EUR 65.4 million and net sales to EUR 525.3 million from EUR 487.7 million .",1
"Gap-Down Opening For Sensex, Nifty As Coronavirus Continues To Batter Global Markets
https://t.co/yQ91f3XCNL",-1
Nice all-time high attack by Tesla today (long ) tsla cc user,1
SHOT Setups: CF VBD TH CAT PSX DDS TV MSG OC WD  ,-1
On the other hand u have AMZN who is takg the baseball bat approach to building the moat They have no fear doing that Invest Jeff Invest!,1
"`` We have become convinced that we can do that very quickly , '' he told Finnish business reporters .",0
Recent Research Analysts’ Ratings Changes for Apple $AAPL https://t.co/QejOwiVRF8,0
"RT @margotpatrick: It's a no to Coronabonds, says @jonsindreu - Proponents of coronabonds risk repeating the eurozoneâ€™s original sin: finanâ€¦",-1
Pfizer $PFE Rating Lowered to Hold at Zacks Investment Research https://t.co/pcY3cGNjz2,-1
"AAP enjoying some really nice gains right now from my SHOT. Next stop 465, if that does not hold I expect APPE to make a new 52OW soon.",-1
RT @SeekingAlpha: $SH - SH: An Effective Way To Short The Market In Your IRA. https://t.co/ZBOhG5xH22 #stocks #economy #business,1
RT @SJosephBurns: “Amazon has been an 85 bagger in 14 years while being a large cap the entire time.” - @iancassel $AMZN,0
OCN running IGHT NOW,1
yum looks good here out of cloud with stops of either 200 sma or cloud under it. target of 50 sma  ,1
NBS A Steal  this level.,1
"OCZ -CES 2013, as Vegas, Nevada, January 8th through 11th (in progress)!",1
A market-wide breakdown exposed vulnerability in the nearly $4 trillion municipal-bond market https://t.co/Wy3sjqt4Mo,-1
ICE is added to our BEST STOCK PICKS as a short trade. We took profits on our short last Thursday  ,-1
"The financials are new for me. Why? $XLF is at support, and RSI vs. $SPX is extremely low. Q2 earnings starting this week will be lousy, but I suspect they rally soon, maybe with the Fed as catalyst again. https://t.co/rlgxRRNqM1",-1
Lean System supports change management and component purchasing extremely well .,1
"He announced a `` solutions unit '' to speed co-operation in August , and shifted Simonson from finance chief to low-end phones in October .",0
"Now do September lol

41pts in 1 minute 😮

#es_f $spx $spy https://t.co/jIBi7qoBqz",0
"Sensex opens 1,075 points higher at 27,056, Nifty starts day above 7,800 amid gains in Asian markets #Sensex #Nifty #MarketUpdates",1
@GreenTeamToad @Stockcratez Thanks for sharing AI is the future and Google and Fidelity deals are MASSIVE! $GOOG $GOOGL $FIS $SSFT,1
GOOG IGV #Google #Software firing on all 3 cylinders compq NDX  ,1
"Compared with the FTSE 100 index , which rose 94.9 points ( or 1.6 % ) on the day , this was a relative price change of -0.4 % .",-1
"RT @anuragchawla32: Did you know during the first half of the year 2020 the stocks that moved Nifty 50 Index towards upside were:

1. Relia…",1
RT @R_H_Ebright: @Poison_Oyster $JNJ AdVac looks like best near-term prospect (no theoretical risk of contamination by active SARS-CoV-2; h…,1
"@WSJ All about the money, eh $DIS. Got to stop that 20% yearly decline somehow.",-1
"AAP downgraded at Jefferies to hold from buy, Jefferies said. 500 price target  ",1
If AMZN takes out yesterdays lows ONG better be careful.,-1
NTI turned away by 50ema  ,-1
"The group 's operating loss was EUR 0.8 mn , down from a profit of EUR 2.5 mn in 2004 .",-1
"The order comprises all production lines for a plywood mill , company said in a statement received by Lesprom Network .",0
Finnish Aldata Solution has signed a contract of supply its G.O.L.D. system to two French retail chains .,1
"The company offers payroll services , including payroll processing , payroll tax administration , and employee pay services , including direct deposit , check signing , and Readychex .",0
holding ANA BBY FB GAE HES VSN WCX,1
"The end-to-end delivery combines the competencies and services from TietoEnators Telecom & Media , Processing & Network and Digital Innovations Business Areas .",0
Marketing will use Tikkurila 's existing infra structure and local knowledge in Russia .,0
"Monday SPECTACULAR ONGOING TRADE in Callon Petroleum Company  now up 68% for just today  
$CPE     #stocks https://t.co/do9yNEn5CV",1
GOOG here is the leader of the pack for the ride down gap fill to 710 coming any higher is a joke,-1
"RT @ShellCapital: INVESTOR SENTIMENT STOCK MARKET POLL:

What direction do you believe the US stock market will trend in the next 6 months?…",0
"In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters .",-1
A quick `` one-stop-shop '' to understand the company .,0
Market Wrap Video + Additions to Watch ist  including: AEG CAM DMND DC FT SFY ZOT,1
Metso said it has won an order worth around 40 mln eur to supply a kraftliner board machine to China 's Lee & Man Paper Co. .,1
"FIO, someone needs to dig up the Wizard of Woz & put him on CNBC again. He always gets the stock running. Bought stock yesterday",1
Sanoma News ' advertising sales decreased by 22 % during the year .,-1
AAP Apple VIX up today.   ,1
TietoEnator signed an agreement to acquire Indian research and development ( R&D ) services provider and turnkey software solutions developer Fortuna Technologies Pvt. Ltd. for 21 mln euro ( $ 30.3 mln ) in September 2007 .,0
user: You Are Here AAP   ,-1
"ong Nike NKE, ange esources C,  h/t Nike user",1
"Exel Composites ' long-term growth prospects remain favourable , however .",1
There is profit in social gaming...ask my pal user founder of user  (how is that user an advisor .... ) EA,1
"Sales in local currencies decreased by 0.5 percent while the number of subscribers rose by 12.7 million to a total of 147.6 million at the end of fourth quarter , the company said .",0
VHC looks ready to go...really tight range last few days  ,1
"ed Weekly Triangle on FT,....pdating,..near to end the trend  ",1
"AAP breaks low from 1/15.  I'm just saying, even here, down from 700, I feel there is more stock that can be sold, then money to buy it.",-1
"Production capacity will rise gradually from 170,000 tonnes to 215,000 tonnes .",1
AAP has come so far that the gap fill at 425 fits the Eiffel tower analogy. Need 2 search Eiffel on my site if  don't know what it is?,-1
"user: AAP why short a stock down like apple is???  Kind of late and risky? very late, but some ppl like the high premiums",1
user another good read. keep em coming and thanks. AAP,-1
"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc and Pohjola Bank Plc. .",0
"Everyday #optimism +1% 
before market open $SPX $NDX

Futures climb on optimism over swift recovery https://t.co/hTjepmWXS8",1
AAP BC Capital lowered price target to 600 from 725.  ,1
"RT @warrior16win: $HDii lot more green 🤑 coming on this summer monster 💥🚀
Welcome to the new #banktank members 🦾
🟢🟢🟢🟢🟢🟢
#asia #twitter #tru…",1
VNG may go green today and test high 3.29 long today's buy at 3.18,1
"`` We will continue to make it easier for users to explore services on their handsets and will work towards bringing Internet to a wider range of devices including mid and low-end devices , '' said Kallasvuo .",0
Alma Media expects its net sales to increase as forecast previously .,1
Match Group could be a relatively stable suitor for jaded investors looking to get back in the game https://t.co/WgX4JCl6iW,1
4 February 2011 - Finnish privacy and security software developer Tectia Oyj ( HEL : TEC1V ) said Wednesday it has set up two strategic business units - managed security and mobile authentication .,0
"The device can also be used for theft protection and positioning of vehicles , boats and other assets .",0
"Instead of the classic M. Night Shyamalan twist, we got the recent M. Night Shyamalan disappointment AAP",-1
"@Tesla stock going up.. I so regret selling my shares at $900 

#investing #stocks",-1
"SSYS covered some 68.65, 68.4 next tgt",-1
user Bi-furcated market rules the day . . .my friend MS WMT TGT DT PP ,-1
"Thus the group 's balance sheet will have about EUR 25.8 million of goodwill , the company added .",0
AAP BAC two trades I'm looking to get involved at the close.,1
"RT @syinvesting: #RNA therapeutics are hot.

$AZN / Accent (Jun '20): https://t.co/kpqB0Fw6GL

$MRK / Skyhawk (May '20): https://t.co/bXoJL…",0
AAP Dow Theory = Volume must confirmed the trend (When the volume doesn't support the trend)  ,-1
"Yo this is fake right, lol... stinky breadth today on 

#stockmarkets   $SPY $IWM $DIA $QQQ $SPX #SPX500 https://t.co/ETNuxJ6ctw",-1
"Incap Contract Manufacturing will carry out the manufacturing for these agreements at its factory in Tumkur , near Bangalore .",0
"Green Weekly Triangle on PBY,....Scaling p  ",-1
Doctors and nurses are coming out of retirement to help with the coronavirus crisis even though many are in a vulneâ€¦ https://t.co/OZT9vPBd11,1
EXC seems that the road to the South is clear... More picks at   ,-1
"been talking CSOD, keep your eye on it today",1
Aspocomp has repaid its interest bearing liability to Standard Chartered Bank and will use the rest of the consideration to partially repay its interest bearing liabilities in Finland and to improve its liquidity .,1
MNKD moving from red to green,1
"lots of good ideas are to earl AAP didn't invent tablet just introduced it when right,  goog glass=smartphone/glasses perv device",1
"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 million Euros and Pohjola Bank Plc 2.3 million Euros .",0
CAT worth eyeing today - could see breaking back above 100+ soon   ,1
The sale of the food potato business is part of Raisio 's plan to streamline and clarify its business operations .,0
Grand Canyon Education Inc $LOPE Short Interest Update https://t.co/E99nrOLrGp #stocks,1
AAP looks like they got a pope now blast off,1
"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .",1
"“Bespoke notes that of the 11 bear markets from 1928 through 1940, 9 of them saw the S&amp;P 500 make a lower low, but since 1940 most bear markets have tended not to see retest” via MarketWatch 5/2 $SPX $SPY $VOO $IVV https://t.co/NfgoJ77k55",-1
"Janis Arbidans , CEO of YIT Celtnieciba , said the company was focusing on housing and real estate development market .",0
"RT @williamoneilco: ""Be patient, keep studying, and be 100% prepared. Later, at the least expected time, when all the news is terrible, win…",1
"Alright. I think the 8th time's the charm...C'mon, guys...P & OVE 466.85 this time. AAP =^.^=",1
The best thing abo it the stock market is prices rise and fall when the retail investor can’t touch it...GILD and Moderna will be priced in before premarket and the big boys got their share $SPX $SPY #DowJones,1
"Press release 9 October 2009 Ruukki has signed a contract to deliver and install the steel structures for a bridge over the Kyronsalmi strait in Savonlinna , Finland .",1
AAP gap fill and go? hope so!,1
AAP #BOKEN STOCK,-1
The implosion of a Starbucks wannabe in China shows how expensive it can be to do reliable due diligence on farawayâ€¦ https://t.co/lQQOc9vOCw,-1
The merger between the two telecoms operators was expected to result in the world 's fourth largest telecoms operator .,0
AAP weekly says that 350 is where there is some modicum of support. The game was over long time back.,-1
"$XOM in Downtrend: its price expected to drop as it breaks its higher Bollinger Band on June 5, 2020. View odds for this and other indicators: https://t.co/UC8WGVsOGa #ExxonMobil #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/3tMZuzHrvY",-1
Our tools are specifically designed with the needs of both the business users and ICT experts in mind .,0
NYSE After-hour Most Advanced: HCI EX EPZ POE PQ EDG SXC GTI EGY,1
"Further concrete cooperation is also carried out through various projects , doctoral theses and diploma dissertations .",0
"AMZN to buy book focused social network Goodreads (16M users, 23M reviews, 30K book clubs) for est 150M",1
`` Consumers have very well received our packed fresh meat .,1
SHOT FCX  32.81.,-1
HNZ do you guys think it will fill the gap?,-1
"We have also cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .",-1
"2009 3 February 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR46m in the fourth quarter of 2009 from a year-earlier profit of EUR45m .",-1
GE is building the facility with wind power developer Invenergy Wind LLC .,0
"#AMZN at all-time highs pre-market , aapl still plunging.  should be an interesting trading day!",1
"RT @Stash: It’s been a week. Treat yo’ self.
$JNJ #StashStockParty

May Fest. Day 6 🧴➡️https://t.co/96ocgRtnHN https://t.co/64jJxDy0qB",1
aa Q4 Operational CF declined 209m vs. Q4'11. 18% DECINE. P Spin says it was higher than Q3 2012. note Q3 '12 was 263m less than Q3'11,-1
"JPM very efficient trend, love seeing these   ",1
"The buyer is real estate owner Propertos Oy , but the companies have agreed not to disclose financial details of the deal .",0
KB Homes KBH price targets  spy,1
KEY has been holding at support 9.07 but facing resistance at 9.50. On watch.  ,1
GAE 2 & 3 calls waking up,1
"The contract traded at an all-time high of $ 50,200 a ton on April 24 .",0
"user: user u call it rare, i call it unlikely ;-) only for AAP, happens with 90% of all stocks",1
Neste Oil will offer outplacement services to the 111 employees to be reduced .,0
Finnish Bore that is owned by the Rettig family has grown recently through the acquisition of smaller shipping companies .,1
"OUTOTEC OYJ PRESS RELEASE DECEMBER 4 , 2009 10.30 AM Outotec establishes a new subsidiary in Kolkata Outotec has established a subsidiary in India in order to better serve its Indian customers and to increase its business in the growing Indian market .",1
AMZN clearing this rising trend line / support off 5 minute looking to add to short position   ,-1
eaders acting well. V new highs.  continues highers despite the market.,1
The company 's equipment rental portfolio consists primarily of tools for small and mid-sized customers in the construction industry .,0
AJ starting to really move; moving stop up again  ,1
The issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities .,0
Europe however remains an important and strong market for us .,0
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",1
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",1
$BAC is sitting on the 200-month sma and below both the 200-week sma and 2011 rising trendline. Price action is corrective and a new low should be considered. The new low would be create a bullish momentum divergence. A platform for a more impulsive rally. https://t.co/vd9zirBpuu,1
AIG American International Group Option Traders bet on 4% down move by next Friday  ,-1
"At the end of March 2009 , the company 's loans amounted to EUR 10.113 mn .",0
"Among other industrial stocks , Metso added 0.53 pct to 40.04 eur , Wartsila B was down 0.77 pct at 47.87 eur and Rautaruukki K was 1.08 pct lower at 37.56 eur .",0
"RT @williamoneilco: ""If you miss a stock's initial breakout from a cup with handle, you should keep your eye on it. In time, it may form a…",-1
biggest mistake i made all day was not sticking to my gut on reversal in #SOAS #2 not sticking to my watchlist DK STP ANA KOG,1
"Jarmo Honkamaa , head of the oil refining business at Neste Oil , says the situation looks promising from their viewpoint .",1
VHC another one I may buy tomorrow.... looking nice.,1
  ISG An update to our Feb 20th video review..if it closes below 495 much lower to come soon  ,-1
"Finnish Kemira 's net sales EUR decreased to EUR 1,259.6 mn in January-June 2009 from EUR 1,425.1 mn in January-June 2008 .",-1
"Went short SPY yesterday, should have picked AAP instead. Still think market needs to move down a bit then resume move to the upside.",-1
"PCN, Short interest very low <5%, BEAISH POINT AND FIGE TIANGE, GAP lower confirms, 625inplay  ",-1
Zacks: Brokerages Expect Enova International Inc $ENVA Will Announce Quarterly Sales of $340.53 Million https://t.co/1X6YtV1bOc #stocks,0
AMTD nice breakout ...This was a stock I alerted to my subscribers last night   ,1
QCOM Best play on Samsung (Snapdragon) and anti AAP play.  Best tech. play too.  ,1
"ALEXANDRIA , Va. , July 11 -- Hannu Kahonen of Juuka , Finland , has developed an ornamental design for a handle for fire pit door , the U.S. Patent & Trademark Office announced .",0
Related links : Flexiblebaseloadoperation TheWartsila32generating set Gasconversions This is the shorter of two versions of this press release .,0
"NVDA Nvidia Tegra 4 Benchmarked, Crushes Competition.  ",1
"In the third quarter of 2010 , net sales increased by 5.2 % to EUR 205.5 mn , and operating profit by 34.9 % to EUR 23.5 mn .",1
GS is breaking out of bull flag. ow volume but technicals look good  ,1
RT @leadlagreport: Several large corporations are stopping advertising on Facebook either till July or for the whole of this year. If these…,-1
"#Gold prices slip below Rs 46,000 as #investors book profits amid #coronavirus-led #recession fears https://t.co/fSylAJrUqv",-1
"Green Weekly Triangle on SHO,....pdating  ",-1
"Componenta is a metal sector company with international operations and production plants located in Finland , the Netherlands , Sweden and Turkey .",0
"user for AMPE, the Gap for business is 28%, so a low on 3.69 x 14% is 4.20, and the MA-20 is also 4.20, so that is my target",1
"$MSFT Bearish Engulfing
Daily appearances since 2010: 85
Close 5 days later ±:
Avg: 0.79
SD: 1.84
Worst: -3.78
Best: 6.78

10 days later:
Avg: 1.32
SD: 3.23
Worst: -4.94
Best: 18.85

30 days later:
Avg: 2.24
SD: 5.63
Worst: -14.42
Best: 31.26",-1
"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .",1
GOOG Seems there is more downside pressure to come. More picks at   ,-1
Pharmaceuticals - Belgium This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Belgium .,0
user: BAC All the banks are reversing now!,-1
UPM-Kymmene said its has ` not indicated any interest in any domestic consolidations ' .,0
Bullish QIH AAP IBM,1
"Many companies are looking to suspend, delay or shrink their contributions to employeesâ€™ 401(k) accounts to conservâ€¦ https://t.co/9HMd1DpFvF",-1
RT @CGrantWSJ: $JNJ CFO Joe Wolk tells me he wasn't 100% sure until last week that the company would be giving 2020 guidance today. Their a…,0
Took two position overnight BAC and PHM,1
The net sales of Healthcare Trade business in 2009 were EUR 145.1 million EUR 155.2 million and operating profit EUR 8.9 million EUR 7.9 million .,0
SpaceX moves ahead with Starlink satellite launch amid pandemic https://t.co/hvezwbTvyI #markets #globalmarket #stocks #StockMarket #stocktowatch #StockMarketInsights #StockMarketToday #StockMarketNews https://t.co/yj48xmTmSj,0
AN breaking hourly trendline,1
For the past 10 years VFC has booked an avg return: 7.3% from Jan to Mar option expiration. Posting positive returns 10/10 years (100%),1
Talvivaara also maintains its assumption of turning cash flow positive before the year end .,1
"By acquiring RCP , we can combine our strong knowhow with the expertise of a solid local company .",1
"user KiwiS hello friend, did you see CSN pre-market today, untouchable situation!",-1
GEVO Watch for a break above 2.08 to test the recent highs at 2.43  ,1
"The share capital of Alma Media Corporation (business ID 1944757-4)is EUR 45,031,513.80 and it is divided into 75,052,523 shares .",0
MSFT gap close. Continues base. SI rising. Nice : pickup w/ stop below major support & 28.22 PT.  ,1
$FB reports FQ1 earnings of $1.71 EPS and $17.74B Revs - https://t.co/g6Ov8jwf4X,0
"MD Henning Bahr of Stockmann Gruppen praises the trend , since the chains become stronger and their decision-making processes more clear .",1
"The metal has gained 41 percent this year as demand from China , the world 's largest user , increased .",1
Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .,-1
user: NFX  -- I let my  wkly 100 CAS go from VEY green to ed.  Not good. But will hold them,1
"Notable S in OPEN, but general market heavy",1
BAC daily triple bottom? ;) Bullish unless loses support (then short it)  ,1
BAC Big Boys come In Buying arge Block !!!!,1
Strand Associates is expanding its Madison corporate headquarters with space to add about 100 employees to the engineering firm .,1
Net sales of Finnish food industry company L+Ænnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,1
NFX is planking,1
"Swiss bank Credit Suisse International will act as an investor in the locomotive manufacturing plant , the Astana administration said .",0
"In Finland , Martela offers a comprehensive service that can cover the entire process of change from initial inventory and design to removal and maintenance .",0
It includes options for additional 30 communal building sites as well as construction supervision works for all construction sites .,0
Each option right entitles the holder to subscribe for one new share at a subscription price of EUR0 .045 during the subscription period which ends on 31 December 2013 .,0
"20 retweets and likes for some trade ideas before they happen next week...go!!

$SPY $FB $TWLO $TSLA $AAPL $BYND $ES_F",1
"At the close , the OMX Helsinki 25 was 0.01 pct lower at 3,067.64 points and the OMX Helsinki was down 0.05 pct at 10,321.46 points on over 1.343 bln eur of turnover .",-1
"Green Weekly Triangle on SHO,....pdating and Scaling Down  ",-1
Delhaize Le Lion has selected the Aldata G.O.L.D. Vocal PDA solution on the Motorola WT4090 PDA terminal .,0
"AN doing what it needed to today, bouncing at support  ",1
"KCG, i wonder who keeps painting the tape with these few hundred share lots in the AM? ast few times we rip during the day~",1
BAC Vol. Fall on EOD.. Possibly  Small Sell-Off !,-1
"The company has also supplied more than 200 MW of power generating equipment for a number of projects in Papua New Guinea , including 12 engines of the Wartsila 32 type to Lihir Gold .",0
"Short-term profit margins for European gas-fired electricity generation are set for increased volatility in July.
#gas #margins #pricing #stocks #ICIS #profit https://t.co/nPploDx7An",1
Odell has not contacted the State of Finland in this issue .,0
The robust growth was the result of the inclusion of clothing chain Lindex in the Group in December 2007 .,1
user: AAP 450 pin??  Yep !! 450.00 Pin,-1
"https://t.co/npsA48b4gi

3 months 10 bucks offer for 4 th July  Week !!
$INTC, $MRNA, $NFLX, $RAD   to Calls_Bullish_Stock ($SL 20 % ).]  =",0
"F, GM, slammed by consumer reports Auto  TM, tops again",-1
GPN is breaking out !! Tiger Global aised Stake in Groupon from 1.3M Shares to 65M Shares  ,1
"user: CAT Sorry, this e/r is NOT good and I'm not saying just because I have puts.  Nice wide guidance kitty cat.",-1
"The pattern in DNDN reminds of HGSI, everyone threw in the towel & then they received a nice takeover bid with huge premium out of nowhere",1
"RT @NorthmanTrader: The S&amp;P 500 appears to be incapable of making new highs without new highs in the Fed's balance sheet.

$SPX peaked the…",-1
XEC out half of short +.50cents,-1
MGM ooks like its getting ready to fill the gap,-1
"Managing Director 's comments : `` Net sales for the first quarter were notably lower than a year before , especially in Finland , Russia and the Baltic countries .",-1
"GMC really like how this one continues to hold up so well, volume on the up days  ",1
Merrill Lynch analyst Campbell Morgan upgraded his recommendation on PaperlinX from `` neutral '' to `` buy '' in May .,1
M+Ækel+Æ is demanding a new Board for the company as well as discussions on the merger of Alma media and media company Talentum .,0
"NG NG_F finally taking off here, KWK XCO SD all these stocks are lagging the move in Natural Gas here, think these have a 10% up move",1
"561,470 new shares under 2003 option rights plan Packaging company Huhtamaki Oyj reported on Monday that a total of 561,470 new shares of the company have been issued based on share subscriptions under its 2003 option rights plan .",0
"The largest restructuring is planned for Italy , where negotiations on about 40 job cuts are to be initiated today , the company noted .",-1
Market Wrap Video + Additions to Watch ist  including: AEG DI IPX NG MY ONTY QIH ST XXIA,1
CST looks kind of interesting. Needs more volume. A lot more.   ,1
"If one is day trading like we usually are, then target is something like 96.35 to 95.85. FDX",-1
"Anyone play #tankers? 

#STNG Looks like a good entry price here...

#daytrading #stocks #fxtrading https://t.co/xfIYvjIAUe",1
VHC could fall apart,-1
RT @lizrhoffman: The first 3 Wall Street banks have been hired by the federal government to sort through the corona-aid muck. Theyâ€™re not wâ€¦,1
