text,labels
"$AAPL
Twitter Sentiment on 13 Jul 2020 was:
▒ Positive 39.1% █ Negative 10.3% ░ Neutral 50.6%
▒▒▒▒▒▒▒▒██░░░░░░░░░░",0
"The donations are granted to Aalto University and the universities of Helsinki , Tampere , Turku , Eastern Finland , Jyv+Æskyl+Æ , Oulu and Vaasa , and to polytechnics to be announced later .",0
Certain shareholders have irrevocably agreed to vote in favor of the bond issue .,1
CDX from watch list over line on volume of 15% ave full day   ,1
"user TSO Don't be fooled by one day moves esp. after a large drop, the trend and my stop says I'm still good.",-1
Talking headsCNBC talking the GOOG~ AAP rotation suggest max target 840 unless strong move on AAP then it will be like a teetertotter,1
"UK 's Sarantel to outsource part of its processes to Elcoteq plant in Estonia LONDON , Oct 13 , BNS - The British miniature antennas maker Sarantel has signed an agreement to outsource its assembly test and supply chain processes to the plant of Elcoteq in the Estonian capital Tallinn .",0
"As of July 2 , 2007 , the market cap segments will be updated according to the average price in May 2007 .",0
Teleste and Sentry 360 have formed an integration partnership between Sentry s advanced 360-degree immersive camera product line and Teleste s enterprise video management systems .,1
user: Cancer trial sabotage who's going to jail first. Who worked with saboteurs a FBI will figure it out. PPHM  DNDN jail time soon,-1
NVDA - IHS daily oversold   ,1
"This implementation will upgrade the existing system , enabling voicemail and video mail to be housed on the same platform .",0
"AN technicals turning positive. SI rising, MACD crossover. Cleared 50EMA.  ",1
EA nice move (long),1
Ruukki is restructuring commercial and industrial construction operations in pursuit of permanent improvements whilst adjusting operations to market conditions .,0
user: HEO beautiful flag forming...7 and 10 eventually,1
CM holding up well   ,1
"The deal covers Stockmann Auto Oy Ab 's sales and after-sales services concerning Volkswagen and Audi in Helsinki , Espoo and Vantaa .",0
"Due to Pirkka beer , Olvi 's brewery in Iisalmi is moving to 7-day , 24-hour work shifts .",0
NKD looking distressed. Anticipating a gap down in the coming days. Closed off of it's today & up on declining up volume again.,-1
The Bank is also examining the benefits of transferring the Swedish business to operate as a branch office so that the operations would be governed by Finland 's laws .,0
"Deere & Co DE predicts slowdown in .S. farming, but boom abroad",1
For once the market is making fresh lows and AAP is hold firm.,1
NFX no stopping. Next stop 160+. If it goes to 130 in the near future then going all in.,1
OP-Pohjola Group 's capital adequacy ratio under the Act on Credit Institutions stood at 12.1 % and Tier 1 ratio at 12.1 % .,0
"Because expenditures must be justified to pass budget approval hurdles , we believe our RoP model can help make it easier for IT and IT security practitioners to make the business case for acquiring enabling security technologies and related control activities .",0
"18 May 2010 - Finnish electronics producer Elcoteq SE HEL : ELQAV said today that it has signed an extensive cooperation agreement on industrialisation , manufacturing , distribution and after-market services for mobile phones with Japan 's Sharp TYO : 6753 .",1
Niam offer financial investors a high return via investments in funds that in turn invest in all types of properties .,0
Any investment or investment activity to which this communication relates is only available to relevant persons and will be engaged in only with relevant persons .,0
"Date : 07/07/2020
Time :  12:42 PM
Ticker : $BAC
Exp :  07/17/20
Strike :23
Spot : 23.05
Contracts : 1000 @ 0.80
Premium : $80K
Type : SWEEP
  #trading #inversion  #Nasdaq
#COVID19 #stocks #Fed $ROKU $AMZN $APPLE $SQ $SPY",0
"As part of the reorganization , Kauko-Telko Ltd will be divided into Telko Ltd , Leipurin Ltd , Hamina Terminal Services Ltd and Kaukomarkkinat Ltd. .",0
STZ - Strong breakout then drifted a bit lower. Good action on Friday. More here ->  ,1
ASML $ASML Scheduled to Post Earnings on Wednesday https://t.co/turxHsJwst #stocks,0
"user The stock isn't telling us anything new, but the trend is saying a lot. This E is AAP's most anticipated in years.",1
The order was valued at over EUR15m .,0
"The company will also shut one paper machine in Finland and one in Austria , as well as two label paper machines in Finland for up to 10 months , Helsinki-based UPM said yesterday .",0
"Purchases today using 2020 Vision for 2040 Relaxation:  $PPL, $MO, and $XOM all in my #RothIRA. #investing",1
The company will build altogether 130 new substations by the end of this year .,0
"#LEGO #LEGOCity set 60132 - Service Station, 2016 Release #LEGOVehicles #LEGOcars #AFOL #LEGObricks #CollectibleToys #Toys #SP500 #stocks #instafollow #legoresaleprices #LEGOblocks #top10best #top10LEGO https://t.co/EBLT5fdutd",0
Watch APC under 88.,-1
Just read a few articles I see some good 🔥🔥🔥 stocks for this upcoming week 📊💻💰💰💰 #stocks #robinhood,1
ZNGA continuing rally,1
DE outside bbands - I have to believe this pulls in a bit.   ,-1
Won't believe AAP uptrend is back until it crosses above MA(50),-1
The agreement strengthens our long-term partnership with Nokia Siemens Networks .,1
"Kudos to Tim Cook 4 pushing E to Wed...emember MK weekend 2 yrs ago/day b4 E, when Steve Jobs went on  medical leave 4 last time? AAP",1
Swedish Wallenberg family controlled Investor has bought a large stake of C shares in Swedish retail bank SEB .,0
"Operating profit for the 12-month period decreased from EUR28 .2 m while net turnover increased from EUR313 .42 m , as compared to the financial year 2004 .",-1
well no complaints at this point regarding the 185.72 bid in NFX :),1
The companies have agreed on long-term cooperation to mechanise harvesting in Stora Enso 's eucalyptus plantations in Southern China .,1
"AXP coming off Catfish buy, extreme fractal buy and an orange dot buy ! and Chaos event PWmo2  ",1
"Green Daily Triangle on MH,....Scaling Down  ",-1
In 2005 Cargotec 's net sales exceeded EUR 2.3 billion .,0
"The final price will be specified by 14 May 2010 , the acquiring company said .",0
TSA this is why electic cars will go mainstream soon  ,1
The company moved to an operating profit of EUR10 .9 m versus an operating loss of EUR15 .3 m. It also turned to EPS of EUR0 .08 versus loss per share of EUR0 .04 .,1
user: user: AAP 360 is the target  If no growth maybe but it is +50B cash = bottom 410 if NO GOWTH (and a div!),1
Etteplan targets to employ at least 20 people in Borl+Ænge .,1
"Nokia Siemens Networks provides mobile and fixed network infrastructure , communications and networks service platforms , as well as professional services , to operators and service providers .",0
"THO will enter on confirmation tomorrow, looking great (no pos, yet)  ",1
MYE breaking out,1
Construction is expected to be completed in the summer of 2011 .,0
Gartner Inc $IT Sees Large Decline in Short Interest https://t.co/ryBGQzbylC #stocks,-1
Mr K.R. Vasantha has been appointed Managing Director of Incap Contract Manufacturing Services Pvt. Ltd. .,0
"Meanwhile , Alfa owns 25.1 % of MegaFon through Altimo , and 4.99 % of Turkcell via an 18.5 % stake in Cukurova Holding .",0
"AAP Almost every long will want to goo out for the Week-End, Nobody wnat to be caught 350-400 for months...",-1
"overall market up,  AAP going down.. GOOG is about to pop 800 again",1
"Both $TSLA and $AMZN have seen a recent surge in volatility while $SPY is seeing a fall in volatility.

Expect tech stocks to see mean reversion soon. https://t.co/DlyhwTrCp0",-1
Sales rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effects .,1
$DBMM #Stocks #StockMarket #DigitalBrandMediaAndMarketingGroup releases Q2 EPS on https://t.co/savSNTKlN1: In contrast to the Q1 Sales Tumbled by -49.626 % from $0 millions and from $0.00 per share. https://t.co/ReoSrnrIhx,0
"Riskier investments, including junk bonds and nongovernment-backed mortgages, are being left behind as markets atteâ€¦ https://t.co/h67Ztr552b",-1
ENZN double bottom. Interesting,1
"Sensex Slumps Over 700 Points From Day's High; Banks Under Pressure
https://t.co/klEnpzbE0I",-1
As a part of the agreement 10 employees from the John Deere Forestry documentation functions will transfer to DokuMentori Oy .,0
"`` The summer collection 2008 will be joyfully fresh like a vitamin injection , '' said H&M 's head of design Margareta van den Bosch .",0
Investors Bancorp $ISBC Scheduled to Post Earnings on Wednesday https://t.co/QqU73xojVY #stocks,0
SD one of the cheaper stocks in the entire complex.  If we get rid of the corrupt CEO I think this is easily a 9-10 stock. SO NG CHK,1
"RT @leadlagreport: OECD projects the European region’s growth to be worst hit by the pandemic in 2020, while Korea and China (the original…",-1
"Out the rest at 52.30, still long 3k shares in the T account user: Out another 25% at 52.40, +1.40 EBAY",1
Operating profit decreased to EUR 11.2 mn from EUR 16.6 mn .,-1
The sellers were EOSS Innovationsmanagement and a group of private individuals .,0
Finnish Ahlstrom Corporation has ordered key production equipment for a new glass nonwovens production line at its Russian Tver Mill from Finnish Vaahto Pulp & Paper Machinery ( that is part of Vaahto Group ) .,1
"Oil futures have rallied over the past week, lifted by hopes that the U.S. will join other producers in cutting proâ€¦ https://t.co/ZDIIL2DEbT",1
"ES,TF,YM,SPY,IWM,DIA, Hurricane FAGS are P!   Another warning lite...  ",-1
"Finnish IT consultancy Satama Interactive Oyj said on November 13 , 2006 that Jarmo Lonnfors took up the position of CEO .",0
"Available #onhand #stocks of REGULAR #CYTOKIT text me at 09653052991  

 #pampalaglag #cytotec #cytoteckit #abortion #mifepristone #misoprostol #abortionpills #abortionphilippines #cytotecphilippines #cytokitphilippines 09653052991 :) https://t.co/7azgTj5r47",0
AAP weekly SI finally back under 30 - 1st time since autumn 2008 by lower trend line- Williams 80  ,1
AAP Apple's stock is 36% lower than its September high.  ,-1
ODP - Breaking out from resistance  ,1
"NKD  - great start to 2013, up 54%, 2nd best performer in #13for2013 portfolio  ",1
"BAC gap Filled, back up we go!",1
#Options #maxpain chart for $JPM. Free options app https://t.co/wPNDm22czd https://t.co/xxkUdJtpCG,0
RT @Birdyword: Lockdowns solve coordination problems: The alternative to enforcement could be millions independently trying to avoid infectâ€¦,1
GOOG  ?Qu? esperas para caer de una vez?,-1
FEIC is approaching new all-time highs,1
"ANA with the conference tomorrow, I guess we will hit 10.05 after all...",1
AAP fills the upside gaps within an hr but takes an eternity to close the downside gaps. environment is clearly bearish,-1
Valmet Automotive reports net sales of EUR 85mn and operating profit of EUR 8mn .,0
"At 10.58 am , Outokumpu declined 2.74 pct to 24.87 eur , while the OMX Helsinki 25 was 0.55 pct higher at 2,825.14 and the OMX Helsinki added 0.64 pct to 9,386.89 .",0
Symphony Services provides development services for Aldata GOLD .,0
"To check them out or to make a bid they will be in the Deka Showroom , Fortitude Valley .",0
PW making a new 52 week hight today on good volume,1
CAT short idea  ,-1
"GOOG puts worked today, and so did CEG calls    (V options +100% this week)",1
"$W Wayfair red and my favorite risk reward short 
Generates negative free cash flow
Went from $2 billion market cap pre pandemic to $21 billion now
$AMZN is 1 click away from destroying their biz model and some pretty creepy allegations about $W on social media",0
"The 2500-passenger ferry will have dimensions of 185 m length overall , 170 m length between perpendiculars , 27.70 m breadth and 6.55 m design draught .",0
RT @AlexDelarge6553: Dont look now $tlss up premarket 6% wouldnt merger news with $amzn be perfect for all those people who sold for a loss…,1
"""Sebi, Stock Exchanges Have Robust Risk Management Framework"": Read Regulator's Full Statement
https://t.co/MSawOL0lw8",1
s already good position in the technical building services market in Ostrobothnia .,0
FFIV - Worked off overbought levels quickly after testing the top side of this long term base.  Gap fill at 99.05. Ascending triangle.,1
"FinancialWire tm is not a press release service , and receives no compensation for its news , opinions or distributions .",0
Net loss in the same period in 2009 was euro18 .6 million .,0
AAP -   percolating? Perhaps a push above 500 soon...,-1
"The 718,430 new Series A shares will become subject to trading on the Helsinki Stock Exchange 's Main List , together with the old Series A shares , on July 3 , 2006 .",0
"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $…",0
user znga wanna see the 10 day ema cross the 200 SMA for confirmation & entry for a trade,1
"Rinkuskiai 's beer sales fell by 6.5 per cent to 4.16 million litres , while Kauno Alus ' beer sales jumped by 6.9 per cent to 2.48 million litres .",0
River &amp; Mercantile Asset Management Has $13.01 Million Stock Position in Johnson &amp; Johnson $JNJ https://t.co/kS94rBNj0C,1
We are now in a position to pursue novel clinical candidates going forward . '',1
"GeoSentric Oyj s GeoSolutions Business Unit GyPSii , the mobile digital lifestyle application and geo-mobility social networking platform , has signed an agreement with Nanjing MyNet to make the GyPSii mobile social networking platform available to customers of China Mobile .",1
"MCP still mining for asteroids, short update   ",-1
TSO on the move. Breakout watch over 60 on volume.,1
"On the other hand , Finnish sawmills ' production has decreased even more .",-1
You 're not alone .,0
Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers .,-1
"One of the opportunities would be to bring all Baltic meat processing to Rakvere , like processing was concentrated at the Vantaa meat-packing unit in Finland , the paper wrote .",0
CSOD long idea  ,1
The sale price was not disclosed .,0
oh GID poised to go higher. almost forgot this one.,1
"After the acquisition , Basware 's preliminary pro forma net sales for 2005 amount to EUR 52.6 mn , and preliminary pro forma operating profit amounts to EUR 7.1 mn .",0
"Cognizant Withdraws 2020 Forecast On Coronavirus Uncertainty
https://t.co/okSuLypeuh",-1
"Operating profit before non-recurring items was EUR 8.3 mn in the first nine months of 2008 , compared to EUR 8.4 in the corresponding period in 2007 .",-1
"Cathay Forest 's strategy is to develop sustainable , regenerative forest assets .",0
"City24 users can search for homes and properties in all areas where City24 is active , even outside their own country .",0
ATHX b/o above 1.35 w/ buy stops to 1.50 range easy on this. Wait for first hr to shake out and volume to come in STAY ONG STAY STONG,1
RT @bentboolean: How much of Amazon's traffic is served by Fastly? Help us find out by running this tool from your IP address: https://t.co…,1
"Okmetic has a global customer base and sales network , production plants in Finland and the US and contract manufacturers in Japan and China .",0
Pelham Long/Short Master Fund Limited short position in WM MORRISON SUPERMARKETS up 0.14% to 1.65% #MRW $MRW #LSE #StockMarket #Stocks #Shares #Business #Markets #Trading #News #Investing #Short https://t.co/vM411LdLkR,-1
"user: New Jersey, Nevada egalize Online Gambling, Good News For Zynga  ZNGA",1
some listened to my BIG signal on NVDA this morning and are shocked how fast that money was !  ,1
"Oh, and 1st comment on my user post from a guy with 45 target for MSFT ... BY END OF Q2!!! A tad aggressive?  ",-1
F-Secure Online Backup automatically protects all the content stored on a computer or smartphone by making a copy of the content to an online location .,0
F coiling so hard right now,1
"BYD taking some off here, 6.90 stop",1
SQNM from watch list over line on volume of 86% of ave full day  ,1
Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,1
"Coronavirus Impact: Hoteliers Stare At Worst Phase Since 2008 Financial Crisis
https://t.co/Gr1qM9k4Rp",-1
"YHOO buying on the dips,  ",1
Finnish house manufacturers are targeting the strongly growing one-family house market in Russia .,0
"( ADP News ) - Feb 12 , 2009 - Finnish construction company Lemminkainen Oyj ( HEL : LEM1S ) said today its net profit decreased to EUR 63.5 million ( USD 81.1 m ) for 2008 from EUR 80.6 million for 2007 .",-1
"According to the CEO of Nordea Bank Estonia Vahur Kraft , Nordea Finland and Stockmann have been cooperating for more than ten years .",1
"Pre-tax loss totaled EUR 0.3 mn , compared to a loss of EUR 2.2 mn in the first quarter of 2005 .",1
"Aug. 31 , 2009 (Gawker Media delivered by Newstex)-- If you love fishing video games but felt that there just was n't enough wackiness involved , then Activision 's (NASDAQ : ATVI) Rapala : We Fish might just catch your eye with its family-fun hook .",0
AIG show us something!!!   ,-1
"ENP Newswire - 22 March 2011 Release date - 21032011 - A total of 13,000 Talvivaara Mining Company Plc 's new shares were subscribed for during the period between 1 January 2011 and 28 February 2011 under the company 's stock option rights 2007A .",0
Equity Alpha: BAC brekaout over 11.90 resistance. Tgt  12.50. Best bank in 2013. user   ,1
My instincts are spot on in 2013 and still think CTIC will hit 2.05 this wk but still want to stick to my morning watchlist & not chase,1
VMW next trip to 79 its not going to be denied,1
Apple Watch Series 5 Now Available Refurbished https://t.co/vhx6m7qHOO $AAPL https://t.co/ozWNHXvMD7,0
GS like the price action. So far holding above 130. Still deciding whether to go ONG calls or stocks.,1
BAC Overall Market is digesting yan Budget !  ,1
UnitedHealth Group $UNH Price Target Raised to $357.00  https://t.co/2dL5wCoEUd,1
"VA - ong  43.07. Trailing Stop  60.12 from 12 Stops of 58.98, 54.53, 52.45, 48.05, 47.32, ... 41.32 & 39.57 -  ",1
The fund will provide financing to companies hit by the novel coronavirus pandemic. https://t.co/ED60IoCCDv,1
"At this stage , a maximum of 60,000 Tulikivi Series A shares will be acquired , representing about 0.16 per cent of the company - s shares outstanding .",0
"The Estonian electronic components factory , Elcoteq , is running out of material because of the closure of air traffic .",-1
"Cargotec Corporation , Press Release , August 26 , 2008 at 10 a.m. Finnish time Cargotec 's MacGREGOR business area providing marine cargo handling and offshore load handling solutions has received significant offshore crane retrofit order .",1
BIOF wants 4.90's comin!!!,1
AAP sharing a few thoughts Have a great weekend. POSTED VIDEO   ,-1
Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,1
AAP What does Al Gore know that we don't?,1
"G same story, moving in tandem here  ",1
AAP a classic move to 435 testing on no cause. Webinar followers I've added to short position  ,-1
"OWE STOP IN APO to 18.56, that is a guaranteed .50 cents gain on the second 1/2.",-1
Elisa has commissioned Finland 's Poyry Telecom Oy to conduct a study of reception in some of Estonia 's largest cities besides Tallinn .,0
"RT @Spencerjakab: Please ignore the â€œI saw the coronavirus coming, hereâ€™s whatâ€™s nextâ€ stuff and read my latest for â¦@WSJheardâ© instead httâ€¦",1
"Last week , the Finnish metals and technology group announced plans to sell more than 80 percent of its technology unit to further the company 's strategic goal of becoming the world 's largest stainless steel maker .",1
Stichting Pensioenfonds ABP : 4 118 122 shares representing 5.19 % of the share capital and voting rights .,0
"RBI Refrains From Giving Inflation Outlook; Says GDP Projections At Risk
https://t.co/pBme2cosfc",-1
The de-facto OPEC leader lifted production above 12 million barrels a day. https://t.co/y7xEkGhnB3,1
"yhoo  short term buyers speculating on a NFX type move up are fleeing here. ental traders shaking out here, long term investors shud buy",1
Why don’t the Fed help out with the food banks and help the poor unemployed? #MondayMorning #PrideMonth $study $spx @bopinion https://t.co/zDWjmYq2Go,-1
"According to the Latvian business register , Uponor Latvia closed in red with LVL 99,000 EUR 139,538.17 USD 194,556.48 on turnover of LVL 2.346 mn for 2009 .",-1
CECO breaks above its downtrend / triangle pattern.   ,1
cents Recognize potential partnerships and suppliers .,0
Sales increased due to growing market rates and increased operations .,1
"`` We cut our frequency to New York last year , which explains the fall , '' he said .",-1
SGN time to book some profits. More selections at   ,-1
Pharmaceuticals - Czech Republic This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Czech Republic .,0
"In the building and home improvement trade , sales decreased by 22.5 % to EUR 201.4 mn .",-1
UPM stock fell 3 percent to EURO 12.49 $ 17.24 in early afternoon trading in Helsinki .,-1
AMK breaking below yest's lows & below prior infliction pt low. Illiquid stock  ,-1
"Pulkovo park will be ready in 2016 , its first stage of 23,000 sq. m. will be finished in the first quarter of 2010 .",0
"The #StockMarket bounced last week as the #economy kept improving. But will it last as #coronavirus cases increase? Here are the key things to watch this week. $AAPL $NKE #FederalReserve

https://t.co/TDLSGOFoiQ",1
"#SAP $SAP Q1 EPS €0.85 Misses €0.94 Estimate, Revenues €6.52B Miss €6.53B Estimate. Shares 🔻3.54% to $118.22 #earnings #earningsreports #EarningsSeason #stocks #StockMarket #stockstowatch #StocksToTrade #stock #StockTrading #investing #finance https://t.co/YcCtCSZzuD",0
Main crude-oil benchmarks just spiked more than 20% in the biggest one-day jump on record https://t.co/8LKMfJjiXu,1
SWI was a beaut,1
ANTH ZCS p 4 times average volume today. ots of people have taken interest here.,1
Net profit in the period in 2009 was ( EURO ) 29 million .,0
"The sale will result in a capital loss of EUR5m for Solidium , which obtained Tikkurila shares in March 2010 .",-1
"`` BasWare 's product sales grew strongly in the financial period , by 24 percent .",1
Heard on the Street: Booming sales at supermarkets as well as e-commerce companies such as Amazon will be partiallyâ€¦ https://t.co/gzMXZ98KKT,1
user: AAP breakout is imminent.  Although trading on pathetic vol now.. no -sellers -GOOD,1
RBI will continue to be vigilant and take steps necessary to mitigate impact of coronavirus: Governor Shaktikanta Das,1
AAP Anyone have any suggestions for bullish positions assuming 5% increase after earning? 530 long calls seem to have limited upside.,1
The ongoing project where Tekla Structures is being used is the Vashi Exhibition Centre being developed by Insteel Engineers Pvt Ltd-IIVRCL Infrastructures & Projects Ltd & CIDCO .,0
MD a steady gainer since mid January. One of our alternative Bakken picks. North Dakota piece here:  CP IET,1
"After the transaction , M-real will own 30 % in Metsa-Botnia and UPM -- 17 % .",0
PNA looks like a solid set up,1
"The stock market is gyrating wildly, but despite spending millions of dollars regulators canâ€™t always get accurateâ€¦ https://t.co/uF95YpKp1N",-1
M-real plans to discontinue production of standard coated fine paper in the Hallein and Gohrsm++hle mills .,0
"POYRY PLC Additional information by : Martin Kuzaj , President , Industry Business Group , Finland Tel. +358 10 33 21179 Sanna Paivaniemi , Director , Investor Relations , Poyry PLC , Finland Tel. +358 10 33 23002 Poyry is a global consulting and engineering company dedicated to balanced sustainability .",0
"Are you ready for your 10-Day free trial, No credit Card required. Begin growing your portfolio with OptionAlarm Option Swing Trades today! https://t.co/7I5Am7xkYr $AAPL$NVDA $MSFT",0
CAT green to red soon.,-1
GOOG New OD!,-1
@Sandro_power $AAPL win,1
"( ADPnews ) - Dec 30 , 2009 - Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will furlough employee in its unit Reka Cables Ltd for less than 90 days , starting in January 2010 .",0
"To our members and partners , the use of IT will mostly be apparent in the increased efficiency of the results service , '' observes Perttu Puro from Tradeka .",1
GMC upside volume low but confirmed strong support beneath  ,1
AMZN short 275.13,-1
"`` These tests are part of a larger campaign which includes various customer trials and demonstrations to make LTE on 800 MHz commercially viable by this summer , '' Nokia Siemens head of LTE business line , Reino Tammela , said .",0
The company has exported into about twenty European countries as well as to Africa .,0
NFX short moved targets for reversal up - not in yet S1 and MA  ,-1
Both loans will be used to finance strategic investments such as shopping center redevelopment projects and refinancing of maturing debt .,1
"user: AAP, #NYTimes, #WSJ, #EndGadget, #Gizmodo give #Galaxy S4 thumbs down who da thunk samsung down 2.5% on release today",1
"HELSINKI Thomson Financial - Shares in Cargotec fell sharply in early afternoon trade after the cargo handling group posted a surprise drop in April-June profits , which overshadowed the large number of new orders received during the three months .",-1
The Court 's decision will also promote genuine competition in services,0
The company does not disclose the sum it applied for .,0
"The Filter Tips cover the volume range from 0.1-1200 -ðl including new sizes for 10 , 20 , 100-120 , 200 , 300 , 1000 and 1200 -ðl volume capacities .",0
Net profit was 35.5 mln compared with 29.8 mln .,1
"Speaking of vehicles, this going on my bucket list DE HOG #Harley #Deere #love their new venture!  ",1
"We warmly welcome him to Satama '' , states Jussi Lansio , chairman of the Board .",1
"SWY - corn on a run, bears getting the cob  SWY",1
BAC 11.75 -12.00 Today ???,1
One small step to send cable TV back to the 80s. Quality content exclusive on NFX. Can't wait for the return of AD.  ,1
SKF 6 April 2010 - Alandsbanken has given a `` buy '' recommendation on Swedish industrial company SKF AB ( STO : SKF B ) with a share price target of SEK150 .,1
"Profitability ( EBIT % ) was 13.6 % , compared to 14.3 % in Q2 2009 .",-1
"Following the move , Stora Enso holding in NewPage will remain unchanged .",0
"Citing improved money-market conditions, the bank said it would soon ease back on operations designed to add short-â€¦ https://t.co/GACHU03nOM",1
The amendment will not incur additional costs .,0
Device volume in the area decreased by 21 % to 2.7 mn units .,-1
"Nastola , axe 14 jobs 16 February 2010 - Finnish wood products technology firm Raute Oyj HEL : RUTAV said today that it will transfer to Nastola , southern Finland , the production of its Jyvaskyla plant , which will affect 14 people .",0
"SD this is the ammo to help fire Tom Ward, was needed imho... unfortunately once again at the shareholders expense. NG SO",1
RT @only1sidehustle: If you are thinking about buying $BRK.B....... Don't do it.  @WarrenBuffett loves #dividends but he won't pay you any.…,-1
"Grab This #opportunity 

#Offer Valid Till 21-04-2020

Required Capital: Rs. 15 Lac

Committed Return: Rs. 15 Lac + 2.5 Lac = Rs. 17.5 Lac

Time: 06-15 Months

#Stocks Cash/Future #Index Future    #Option #Gold #silver #CrudeOil #copper #Naturalgas #nickel 

Charge: Rs 2.70 Lac",1
GD consolidate1575 with move up Straddle with stops GD DGD The same on SV with SV DSV : on H A GOO AG AY SSI PAAS,1
TPX my move is in play - motion to 35 then 33 and will cover,-1
"The Network Test Business is part of Elektrobit 's Test and Automation Business Segment and employs 39 people in Finland and 22 people abroad , mainly in the US and Asia .",0
X Did .S. Steel Just Breakout?  MT too,1
DNKN clearing back about this resistance area - worth eyeing  ,1
"Stora Enso Oyj said Friday it will sell its North American unit to NewPage , in a deal valued at euro1 .82 billion US$ 2.52 million .",0
AAP If PMI Manufacturing Index eslts are Bad = Below 450 ???,-1
"user good, because that is what I did today, it is in a green weekly triangle since Jan 23 SNSS",-1
MYGN sell stop under Friday's low or limit to short near 26  ,-1
"Green Daily Triangle on TC,.....Open ong at 3.37",1
"ALEXANDRIA , Va. , Nov. 5 -- Risto Kontturi of Rajamaki , Finland , and Jari Ylinen of Hyvinkaa , Finland , have developed an automated transportation system with a user-controlled transport selection .",0
"RT @SeekingAlpha: $ATVI - Activision Blizzard, Inc. 2020 Q1 - Results - Earnings Call Presentation. https://t.co/XB1qhvvJBu #finance #busin…",0
"As of August 2008 , Glaston 's North Asian sales and service region is upgraded to a new market area , North Asia .",0
$IPHI - Inphi's (IPHI) CEO Ford Tamer on Q1 2020 Results - Earnings Call Transcript. https://t.co/AVIx2P5nbC #stocks #business #investing,1
"If I can get a nice 1-2 day move down in SWY, I am gonna go pig wild on it. Traded in and out 3 times already, but big  still waiting..",1
PEIX long more going to .50+,1
DVAX buzz around this stock now - will be in play Tuesday with news limited downside big upside,1
SETPS some small some big a variety to watch - TZYM .56 JAG .75 C 1.23 AV 1.29 IDIX 4.85 MCP 7.75 MO 34.37 KO 38.75 HF 36.75,1
The net sales decreased to EUR 49.8 million from EUR 59.9 million .,-1
SHW keep eye on this one - poised to breakout to new highs  ,1
owered stop in DKS to fib level 45.90.,-1
"Finland-based companies , L+Ænnen Tehtaat and Raisio , have decided to dissolve the joint venture company ZAO Scandic Feed , which was established to start local animal feed business and feed production in northwest Russia .",0
He confirmed his view on July 6 .,0
SSYS operational cash flow declined 42% ttm vs. ttm,-1
"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , from where they will be delivered to VR for welding and assembly .",0
"Cramo is a service company specialising in construction machinery and equipment rental and rental-related services , as well as the rental and sale of modular space .",0
"Coronavirus Crisis: Fitch Lowers 2020-21 India Growth Forecast To 5.1%
https://t.co/EvQBt1DCZ8",-1
"Sensex, Nifty Likely To Open Lower After A Day's Breather
https://t.co/XETJTnWtyQ",-1
"Finnish printed circuit boards ( PCBs ) maker Aspocomp Group Oyj said on December 4 , 2006 it named Henry Gilchrist senior vice president of the group 's Asian operations , as of January 8 , 2007 .",0
"We can choose the most efficient , best overall value option for our customers already at the bidding stage .",1
`` We have the most expensive water brand in Finland at the moment . '',0
Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .,1
APO - Short setup off the 50DMA in a weak group. Downside 15.50 initially.  ,-1
"`` This is a significant milestone for Benefon , helping us to secure critical USP 's for our personal navigation product roadmap for 2007 and beyond , '' commented Simon Button , Chief Technology Officer at Benefon .",1
"user AM is down because, who really buys cards after Christmas? ",-1
Marijuana stocks smoking MJNS CBIS HEMP the new trend. Next hot sector Biofuels PEIX SYNM BIOF money in focus,1
The 2015 target for net sales has been set at EUR 1bn and the target for return on investment at over 20 % .,1
"BVSN on the fence, if it goes under, it will be a nice short. with a 1 dollar roll possibility. Target 9.30.",-1
"Markets Likely To Open Sharply Lower
https://t.co/T1yYBu91ud",-1
The vessels are the largest and fastest ropax vessels in the world that will be built by Fincantieri .,0
Aaaaand I gave it back on a failed breakout for $gene #daytrading #stocks https://t.co/X6acTxvxuW,-1
Earnings per share ( EPS ) in 2005 decreased to EUR1 .87 from EUR1 .89 in 2003 .,-1
"4/ that is, Spot premium. No major price peaks during this phase.

During distribution, funding stays largely positive &amp; futures trade at premium constantly.

So, constant spot premium is a precursor to organic demand $BTC #BTC #Bitcoin #TA #SP500",1
"Meanwhile , minority shareholders , expecting TeliaSonera to retain the bid , sell shares now .",0
A sharp drop in fuel consumption caused by the coronavirus pandemic and exacerbated by a feud between the worldâ€™s lâ€¦ https://t.co/19EeJFLdB6,-1
If believing in $DIS makes me rich ima going to Disney world that week,1
